observation_id,endemic,binomial_name,code,image_path,class_id,subset,label_idx,MIVS
126506415,False,Opisthotropis andersonii,HK,2022/Opisthotropis_andersonii/214652017.jpeg,1193,train,67,0
126605270,False,Malayopython reticulatus,VN,2022/Malayopython_reticulatus/214834586.jpeg,1004,train,57,0
126812957,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/215210908.jpeg,1449,train,90,0
126812957,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/215210939.jpeg,1449,train,90,0
126812957,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/215210993.jpeg,1449,train,90,0
126812957,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/215211031.jpeg,1449,train,90,0
126930224,False,Ovophis makazayazaya,CN,2022/Ovophis_makazayazaya/215427750.jpg,1201,train,70,0
128203965,False,Trimeresurus macrops,TH,2022/Trimeresurus_macrops/217742712.jpg,1674,train,100,1
128205212,False,Trimeresurus vogeli,TH,2022/Trimeresurus_vogeli/217745157.jpeg,1688,train,103,1
128338931,False,Hydrophis platurus,CR,2022/Hydrophis_platurus/217983632.jpeg,822,train,46,0
131856329,False,Elaphe carinata,TW,2022/Elaphe_carinata/224454936.jpg,612,train,32,0
133719843,False,Laticauda colubrina,TW,2022/Laticauda_colubrina/227808548.jpeg,887,train,49,0
133920842,False,Oligodon fasciolatus,TH,2022/Oligodon_fasciolatus/228186266.jpeg,1172,train,63,0
133920842,False,Oligodon fasciolatus,TH,2022/Oligodon_fasciolatus/228186286.jpeg,1172,train,63,0
134124597,True,Rhabdophis tigrinus,KP,2022/Rhabdophis_tigrinus/228569835.jpg,1452,train,91,1
136154706,False,Trimeresurus albolabris,CN,2022/Trimeresurus_albolabris/232332820.jpg,1662,train,96,1
136154706,False,Trimeresurus albolabris,CN,2022/Trimeresurus_albolabris/232332852.jpg,1662,train,96,1
137380284,False,Cerberus schneiderii,ID,2022/Cerberus_schneiderii/234624539.jpeg,306,train,21,0
137380284,False,Cerberus schneiderii,ID,2022/Cerberus_schneiderii/234624570.jpeg,306,train,21,0
137380284,False,Cerberus schneiderii,ID,2022/Cerberus_schneiderii/234624594.jpeg,306,train,21,0
137380345,False,Fordonia leucobalia,ID,2022/Fordonia_leucobalia/234624636.jpeg,704,train,37,0
137380345,False,Fordonia leucobalia,ID,2022/Fordonia_leucobalia/234624666.jpeg,704,train,37,0
139879376,False,Xenopeltis unicolor,TH,2022/Xenopeltis_unicolor/239337236.jpg,1769,train,108,0
126449763,False,Myrrophis chinensis,TW,2022/Myrrophis_chinensis/214553460.jpeg,1105,train,58,0
126449850,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214551775.png,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571197.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571206.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571215.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571223.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571228.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571233.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571195.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571188.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571183.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571178.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571164.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571154.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571148.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571143.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571136.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571117.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571092.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571079.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571108.jpg,1452,train,91,1
126460414,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/214571072.jpg,1452,train,91,1
126511784,False,Boiga cyanea,CN,2022/Boiga_cyanea/214662769.jpg,182,train,5,0
126511784,False,Boiga cyanea,CN,2022/Boiga_cyanea/214662800.jpg,182,train,5,0
126617163,False,Ptyas mucosa,TW,2022/Ptyas_mucosa/214856330.jpeg,1414,train,85,0
126617163,False,Ptyas mucosa,TW,2022/Ptyas_mucosa/214856352.jpeg,1414,train,85,0
126639996,False,Hebius sauteri,TW,2022/Hebius_sauteri/214896377.jpeg,771,train,41,0
126639996,False,Hebius sauteri,TW,2022/Hebius_sauteri/214897464.jpeg,771,train,41,0
126639996,False,Hebius sauteri,TW,2022/Hebius_sauteri/214933032.jpeg,771,train,41,0
126655185,False,Oligodon formosanus,HK,2022/Oligodon_formosanus/214922142.jpeg,1173,train,64,0
126655185,False,Oligodon formosanus,HK,2022/Oligodon_formosanus/214922211.jpeg,1173,train,64,0
126659197,False,Ophiophagus hannah,HK,2022/Ophiophagus_hannah/214918703.jpg,1190,train,66,1
126747264,False,Boiga dendrophila,MY,2022/Boiga_dendrophila/215090484.jpg,184,train,6,0
126765401,False,Indotyphlops braminus,unknown,2022/Indotyphlops_braminus/215125434.jpg,849,train,48,0
126770278,False,Ptyas mucosa,TW,2022/Ptyas_mucosa/215134392.jpg,1414,train,85,0
126787165,False,Rhabdophis helleri,CN,2022/Rhabdophis_helleri/215160875.jpg,1441,train,88,0
126906102,False,Ophiophagus hannah,CN,2022/Ophiophagus_hannah/215381805.jpg,1190,train,66,1
126906102,False,Ophiophagus hannah,CN,2022/Ophiophagus_hannah/215381815.jpg,1190,train,66,1
126906102,False,Ophiophagus hannah,CN,2022/Ophiophagus_hannah/215381829.jpg,1190,train,66,1
126941284,False,Ptyas major,CN,2022/Ptyas_major/215447274.jpeg,1413,train,84,0
126941284,False,Ptyas major,CN,2022/Ptyas_major/215447290.jpeg,1413,train,84,0
126941284,False,Ptyas major,CN,2022/Ptyas_major/215447302.jpeg,1413,train,84,0
126941284,False,Ptyas major,CN,2022/Ptyas_major/215447322.jpeg,1413,train,84,0
126941284,False,Ptyas major,CN,2022/Ptyas_major/215456921.jpeg,1413,train,84,0
126941284,False,Ptyas major,CN,2022/Ptyas_major/215456962.jpeg,1413,train,84,0
126941284,False,Ptyas major,CN,2022/Ptyas_major/215467052.jpeg,1413,train,84,0
126941284,False,Ptyas major,CN,2022/Ptyas_major/215467102.jpeg,1413,train,84,0
126941284,False,Ptyas major,CN,2022/Ptyas_major/215467155.jpeg,1413,train,84,0
126942136,False,Enhydris enhydris,MY,2022/Enhydris_enhydris/215448956.jpeg,635,train,35,0
126942136,False,Enhydris enhydris,MY,2022/Enhydris_enhydris/215448983.jpeg,635,train,35,0
126951584,False,Boiga multomaculata,HK,2022/Boiga_multomaculata/215466150.jpg,194,train,10,0
126951584,False,Boiga multomaculata,HK,2022/Boiga_multomaculata/215466179.jpg,194,train,10,0
126976905,False,Pareas margaritophorus,CN,2022/Pareas_margaritophorus/215511702.jpg,1252,train,76,0
127029167,False,Rhabdophis helleri,CN,2022/Rhabdophis_helleri/215607143.jpeg,1441,train,88,0
127029167,False,Rhabdophis helleri,CN,2022/Rhabdophis_helleri/215607160.jpeg,1441,train,88,0
127041228,False,Python bivittatus,US,2022/Python_bivittatus/215630437.jpg,1418,train,86,0
127041228,False,Python bivittatus,US,2022/Python_bivittatus/215631220.jpg,1418,train,86,0
127046346,False,Lycodon futsingensis,HK,2022/Lycodon_futsingensis/215632569.jpg,957,train,53,0
127108299,False,Trimeresurus macrops,unknown,2022/Trimeresurus_macrops/215751177.jpg,1674,train,100,1
127108299,False,Trimeresurus macrops,unknown,2022/Trimeresurus_macrops/215751208.jpg,1674,train,100,1
127108299,False,Trimeresurus macrops,unknown,2022/Trimeresurus_macrops/215751351.jpg,1674,train,100,1
127108299,False,Trimeresurus macrops,unknown,2022/Trimeresurus_macrops/215752786.jpg,1674,train,100,1
127109421,False,Oligodon taeniatus,unknown,2022/Oligodon_taeniatus/215753112.jpg,1182,train,65,0
127109421,False,Oligodon taeniatus,unknown,2022/Oligodon_taeniatus/215753053.jpg,1182,train,65,0
127109421,False,Oligodon taeniatus,unknown,2022/Oligodon_taeniatus/215753084.jpg,1182,train,65,0
127109500,False,Rhabdophis siamensis,unknown,2022/Rhabdophis_siamensis/215753303.jpg,1449,train,90,0
127109500,False,Rhabdophis siamensis,unknown,2022/Rhabdophis_siamensis/215753190.jpg,1449,train,90,0
127109500,False,Rhabdophis siamensis,unknown,2022/Rhabdophis_siamensis/215753233.jpg,1449,train,90,0
127109500,False,Rhabdophis siamensis,unknown,2022/Rhabdophis_siamensis/215753277.jpg,1449,train,90,0
127110037,False,Rhabdophis siamensis,TH,2022/Rhabdophis_siamensis/215754120.jpg,1449,train,90,0
127110037,False,Rhabdophis siamensis,TH,2022/Rhabdophis_siamensis/215754161.jpg,1449,train,90,0
127110037,False,Rhabdophis siamensis,TH,2022/Rhabdophis_siamensis/215754202.jpg,1449,train,90,0
127110450,False,Trimeresurus macrops,unknown,2022/Trimeresurus_macrops/215754903.jpg,1674,train,100,1
127110450,False,Trimeresurus macrops,unknown,2022/Trimeresurus_macrops/215754961.jpg,1674,train,100,1
127110450,False,Trimeresurus macrops,unknown,2022/Trimeresurus_macrops/215755006.jpg,1674,train,100,1
127111244,False,Trimeresurus macrops,unknown,2022/Trimeresurus_macrops/215756309.jpg,1674,train,100,1
127111244,False,Trimeresurus macrops,unknown,2022/Trimeresurus_macrops/215756337.jpg,1674,train,100,1
127111244,False,Trimeresurus macrops,unknown,2022/Trimeresurus_macrops/215756363.jpg,1674,train,100,1
127111244,False,Trimeresurus macrops,unknown,2022/Trimeresurus_macrops/215756406.jpg,1674,train,100,1
127111416,False,Bungarus fasciatus,TH,2022/Bungarus_fasciatus/215756693.jpg,259,train,13,1
127111416,False,Bungarus fasciatus,TH,2022/Bungarus_fasciatus/215756754.jpg,259,train,13,1
127111461,False,Trimeresurus macrops,unknown,2022/Trimeresurus_macrops/215756794.jpg,1674,train,100,1
127111461,False,Trimeresurus macrops,unknown,2022/Trimeresurus_macrops/215756826.jpg,1674,train,100,1
127111461,False,Trimeresurus macrops,unknown,2022/Trimeresurus_macrops/215756850.jpg,1674,train,100,1
127111461,False,Trimeresurus macrops,unknown,2022/Trimeresurus_macrops/215756880.jpg,1674,train,100,1
127111582,False,Ptyas korros,VN,2022/Ptyas_korros/215756201.jpg,1412,train,83,0
127111582,False,Ptyas korros,VN,2022/Ptyas_korros/215756221.jpg,1412,train,83,0
127129613,False,Amphiesma stolatum,LK,2022/Amphiesma_stolatum/215789746.jpeg,66,train,4,0
127170517,False,Bungarus candidus,TH,2022/Bungarus_candidus/215867034.jpg,257,train,12,1
127170517,False,Bungarus candidus,TH,2022/Bungarus_candidus/215867068.jpg,257,train,12,1
127170517,False,Bungarus candidus,TH,2022/Bungarus_candidus/215867101.jpg,257,train,12,1
127191851,False,Ptyas mucosa,ID,2022/Ptyas_mucosa/215906951.jpeg,1414,train,85,0
127191851,False,Ptyas mucosa,ID,2022/Ptyas_mucosa/215906969.jpeg,1414,train,85,0
127241911,False,Elaphe carinata,CN,2022/Elaphe_carinata/215997282.jpg,612,train,32,0
127244558,False,Boiga dendrophila,ID,2022/Boiga_dendrophila/216000857.jpeg,184,train,6,0
128154928,False,Boiga dendrophila,MY,2022/Boiga_dendrophila/217644508.jpeg,184,train,6,0
128154928,False,Boiga dendrophila,MY,2022/Boiga_dendrophila/217644583.jpeg,184,train,6,0
128204583,False,Bungarus candidus,TH,2022/Bungarus_candidus/217743843.jpg,257,train,12,1
128628857,False,Python bivittatus,HK,2022/Python_bivittatus/218502868.jpeg,1418,train,86,0
128628874,True,Trimerodytes percarinatus,HK,2022/Trimerodytes_percarinatus/218503011.jpeg,1693,train,105,0
129726878,False,Boiga kraepelini,TW,2022/Boiga_kraepelini/220494722.jpeg,191,train,9,0
130123290,False,Amphiesma stolatum,IN,2022/Amphiesma_stolatum/221239233.jpeg,66,train,4,0
131609071,False,Ophiophagus hannah,HK,2022/Ophiophagus_hannah/223992278.jpg,1190,train,66,1
131857959,False,Bungarus candidus,TH,2022/Bungarus_candidus/224458129.jpeg,257,train,12,1
131857959,False,Bungarus candidus,TH,2022/Bungarus_candidus/224458137.jpeg,257,train,12,1
132246189,False,Chrysopelea ornata,IN,2022/Chrysopelea_ornata/225181699.jpg,345,train,22,0
134869891,False,Laticauda colubrina,TH,2022/Laticauda_colubrina/229957009.jpeg,887,train,49,0
134869891,False,Laticauda colubrina,TH,2022/Laticauda_colubrina/229959276.jpeg,887,train,49,0
136278962,False,Indotyphlops braminus,ID,2022/Indotyphlops_braminus/232560913.jpeg,849,train,48,0
136936364,False,Fowlea flavipunctata,TH,2022/Fowlea_flavipunctata/233782796.jpg,707,train,38,0
136936364,False,Fowlea flavipunctata,TH,2022/Fowlea_flavipunctata/233783090.jpg,707,train,38,0
136936364,False,Fowlea flavipunctata,TH,2022/Fowlea_flavipunctata/233783455.jpg,707,train,38,0
140053699,False,Laticauda colubrina,MM,2022/Laticauda_colubrina/239673485.jpg,887,train,49,0
127196226,False,Malayopython reticulatus,TH,2022/Malayopython_reticulatus/215912232.jpeg,1004,train,57,0
127207058,True,Lycodon ruhstrati,CN,2022/Lycodon_ruhstrati/215933947.jpg,966,train,56,0
127301247,False,Indotyphlops braminus,MX,2022/Indotyphlops_braminus/216106450.jpeg,849,train,48,0
127301848,False,Rhabdophis helleri,HK,2022/Rhabdophis_helleri/216107807.jpg,1441,train,88,0
127319404,False,Oligodon formosanus,TW,2022/Oligodon_formosanus/216141393.jpeg,1173,train,64,0
127338534,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216175798.jpeg,1449,train,90,0
127338534,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216175812.jpeg,1449,train,90,0
127338534,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216175826.jpeg,1449,train,90,0
127338534,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216175839.jpeg,1449,train,90,0
127338534,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216175853.jpeg,1449,train,90,0
127338534,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216175868.jpeg,1449,train,90,0
127338534,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216175884.jpeg,1449,train,90,0
127338534,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216175899.jpeg,1449,train,90,0
127338534,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216175910.jpeg,1449,train,90,0
127338534,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216175928.jpeg,1449,train,90,0
127340961,False,Lycodon laoensis,TH,2022/Lycodon_laoensis/216179922.jpeg,959,train,54,0
127343615,False,Emydocephalus annulatus,NC,2022/Emydocephalus_annulatus/216141474.jpeg,633,train,34,0
127343615,False,Emydocephalus annulatus,NC,2022/Emydocephalus_annulatus/216141460.jpeg,633,train,34,0
127369041,False,Indotyphlops braminus,ZA,2022/Indotyphlops_braminus/216228765.jpg,849,train,48,0
127369115,False,Indotyphlops braminus,ZA,2022/Indotyphlops_braminus/216228889.jpg,849,train,48,0
127372847,False,Lycodon futsingensis,HK,2022/Lycodon_futsingensis/216235583.jpg,957,train,53,0
127373903,False,Opisthotropis andersonii,HK,2022/Opisthotropis_andersonii/216235835.jpeg,1193,train,67,0
127444610,False,Indotyphlops braminus,ID,2022/Indotyphlops_braminus/216365540.jpg,849,train,48,0
127446450,True,Psammodynastes pulverulentus,HK,2022/Psammodynastes_pulverulentus/216373456.jpg,1334,train,79,0
127446450,True,Psammodynastes pulverulentus,HK,2022/Psammodynastes_pulverulentus/216435007.jpg,1334,train,79,0
127459875,False,Naja atra,HK,2022/Naja_atra/216392313.jpg,1110,train,59,1
127460042,False,Opisthotropis andersonii,HK,2022/Opisthotropis_andersonii/216392613.jpg,1193,train,67,0
127470225,False,Elaphe carinata,CN,2022/Elaphe_carinata/216412052.jpg,612,train,32,0
127470225,False,Elaphe carinata,CN,2022/Elaphe_carinata/216412014.jpg,612,train,32,0
127470225,False,Elaphe carinata,CN,2022/Elaphe_carinata/216412495.jpg,612,train,32,0
127471278,False,Ahaetulla prasina,TH,2022/Ahaetulla_prasina/216414086.jpeg,47,train,3,0
127487778,False,Trimeresurus cardamomensis,TH,2022/Trimeresurus_cardamomensis/216442558.jpg,1664,train,97,0
127487778,False,Trimeresurus cardamomensis,TH,2022/Trimeresurus_cardamomensis/216442578.jpg,1664,train,97,0
127487778,False,Trimeresurus cardamomensis,TH,2022/Trimeresurus_cardamomensis/216442596.jpg,1664,train,97,0
127495873,False,Indotyphlops braminus,HK,2022/Indotyphlops_braminus/216457026.jpeg,849,train,48,0
127504767,True,Trimerodytes percarinatus,CN,2022/Trimerodytes_percarinatus/216472279.jpeg,1693,train,105,0
127513450,False,Lycodon capucinus,TH,2022/Lycodon_capucinus/216487132.jpg,951,train,50,0
127513450,False,Lycodon capucinus,TH,2022/Lycodon_capucinus/216487173.jpg,951,train,50,0
127513842,False,Fowlea flavipunctata,CN,2022/Fowlea_flavipunctata/216487736.jpg,707,train,38,0
127513842,False,Fowlea flavipunctata,CN,2022/Fowlea_flavipunctata/216487769.jpg,707,train,38,0
127531975,False,Python bivittatus,CN,2022/Python_bivittatus/216520444.jpeg,1418,train,86,0
127545793,False,Enhydris enhydris,TH,2022/Enhydris_enhydris/216544190.jpg,635,train,35,0
127545793,False,Enhydris enhydris,TH,2022/Enhydris_enhydris/216544218.jpg,635,train,35,0
127545878,False,Boiga cyanea,TH,2022/Boiga_cyanea/216544319.jpg,182,train,5,0
127545878,False,Boiga cyanea,TH,2022/Boiga_cyanea/216544358.jpg,182,train,5,0
127602012,False,Fowlea flavipunctata,HK,2022/Fowlea_flavipunctata/216636230.jpg,707,train,38,0
127602075,False,Bungarus candidus,TH,2022/Bungarus_candidus/216647746.jpeg,257,train,12,1
127623342,True,Rhabdophis tigrinus,CN,2022/Rhabdophis_tigrinus/216688282.jpg,1452,train,91,1
127636010,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/216709918.jpg,1452,train,91,1
127636010,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/216709906.jpg,1452,train,91,1
127636010,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/216709892.jpg,1452,train,91,1
127636010,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/216709883.jpg,1452,train,91,1
127636010,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/216709871.jpg,1452,train,91,1
127636010,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/216709858.jpg,1452,train,91,1
127636010,True,Rhabdophis tigrinus,KR,2022/Rhabdophis_tigrinus/216709845.jpg,1452,train,91,1
127642000,False,Oligodon formosanus,HK,2022/Oligodon_formosanus/216722019.jpg,1173,train,64,0
127642033,False,Python bivittatus,HK,2022/Python_bivittatus/216722097.jpg,1418,train,86,0
127647563,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216731148.jpeg,1449,train,90,0
127647563,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216731162.jpeg,1449,train,90,0
127647563,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216731182.jpeg,1449,train,90,0
127647563,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216731198.jpeg,1449,train,90,0
127647563,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216731218.jpeg,1449,train,90,0
127647563,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216731242.jpeg,1449,train,90,0
127647563,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216731264.jpeg,1449,train,90,0
127647563,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216731278.jpeg,1449,train,90,0
127647563,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216731299.jpeg,1449,train,90,0
127647563,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216731322.jpeg,1449,train,90,0
127647563,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216731336.jpeg,1449,train,90,0
127647563,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216731357.jpeg,1449,train,90,0
127647563,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/216731373.jpeg,1449,train,90,0
127652283,False,Laticauda colubrina,ID,2022/Laticauda_colubrina/216745356.jpeg,887,train,49,0
127652283,False,Laticauda colubrina,ID,2022/Laticauda_colubrina/216745377.jpeg,887,train,49,0
127674409,False,Elaphe carinata,TW,2022/Elaphe_carinata/216779896.jpeg,612,train,32,0
127680838,False,Fowlea flavipunctata,HK,2022/Fowlea_flavipunctata/216791232.jpeg,707,train,38,0
127684923,False,Coelognathus radiatus,VN,2022/Coelognathus_radiatus/216797552.jpg,356,train,24,0
127684923,False,Coelognathus radiatus,VN,2022/Coelognathus_radiatus/216797586.jpg,356,train,24,0
127684965,False,Xenochrophis trianguligerus,unknown,2022/Xenochrophis_trianguligerus/216797621.jpeg,1756,train,107,0
127684965,False,Xenochrophis trianguligerus,unknown,2022/Xenochrophis_trianguligerus/216797657.jpeg,1756,train,107,0
127703948,False,Xenochrophis trianguligerus,ID,2022/Xenochrophis_trianguligerus/216829449.jpeg,1756,train,107,0
127703948,False,Xenochrophis trianguligerus,ID,2022/Xenochrophis_trianguligerus/216829530.jpeg,1756,train,107,0
127809950,False,Ptyas major,CN,2022/Ptyas_major/217025644.jpg,1413,train,84,0
127809950,False,Ptyas major,CN,2022/Ptyas_major/217025658.jpg,1413,train,84,0
127815969,False,Enhydris enhydris,TH,2022/Enhydris_enhydris/217036507.jpg,635,train,35,0
127854291,False,Tropidolaemus wagleri,SG,2022/Tropidolaemus_wagleri/217103524.jpeg,1714,train,106,1
127854291,False,Tropidolaemus wagleri,SG,2022/Tropidolaemus_wagleri/217103617.jpeg,1714,train,106,1
127952864,False,Ptyas mucosa,IN,2022/Ptyas_mucosa/217291619.jpeg,1414,train,85,0
127952864,False,Ptyas mucosa,IN,2022/Ptyas_mucosa/217292379.jpeg,1414,train,85,0
128009932,True,Psammodynastes pulverulentus,VN,2022/Psammodynastes_pulverulentus/217391411.jpg,1334,train,79,0
128009932,True,Psammodynastes pulverulentus,VN,2022/Psammodynastes_pulverulentus/217391324.jpg,1334,train,79,0
128009932,True,Psammodynastes pulverulentus,VN,2022/Psammodynastes_pulverulentus/217391213.jpg,1334,train,79,0
128009932,True,Psammodynastes pulverulentus,VN,2022/Psammodynastes_pulverulentus/217391241.jpg,1334,train,79,0
128204654,False,Trimeresurus cardamomensis,TH,2022/Trimeresurus_cardamomensis/217744442.jpeg,1664,train,97,0
128204654,False,Trimeresurus cardamomensis,TH,2022/Trimeresurus_cardamomensis/217744445.jpeg,1664,train,97,0
128212907,False,Laticauda colubrina,FJ,2022/Laticauda_colubrina/217759651.jpeg,887,train,49,0
128212907,False,Laticauda colubrina,FJ,2022/Laticauda_colubrina/217763659.jpeg,887,train,49,0
128630302,False,Fowlea flavipunctata,HK,2022/Fowlea_flavipunctata/218503813.jpeg,707,train,38,0
128943646,False,Rhabdophis siamensis,VN,2022/Rhabdophis_siamensis/219069631.jpeg,1449,train,90,0
129117073,False,Trimeresurus stejnegeri,CN,2022/Trimeresurus_stejnegeri/219382769.jpeg,1685,train,102,1
129117073,False,Trimeresurus stejnegeri,CN,2022/Trimeresurus_stejnegeri/219382752.jpeg,1685,train,102,1
129236258,False,Coelognathus radiatus,VN,2022/Coelognathus_radiatus/219594246.jpeg,356,train,24,0
129236258,False,Coelognathus radiatus,VN,2022/Coelognathus_radiatus/219594266.jpeg,356,train,24,0
129488596,True,Elaphe taeniura,TW,2022/Elaphe_taeniura/220058280.jpeg,622,train,33,0
129488596,True,Elaphe taeniura,TW,2022/Elaphe_taeniura/220058310.jpeg,622,train,33,0
129837086,False,Trimeresurus stejnegeri,CN,2022/Trimeresurus_stejnegeri/220679679.jpeg,1685,train,102,1
131608780,False,Oligodon formosanus,HK,2022/Oligodon_formosanus/223991596.jpg,1173,train,64,0
132381713,True,Elaphe taeniura,TW,2022/Elaphe_taeniura/225432792.jpg,622,train,33,0
132381713,True,Elaphe taeniura,TW,2022/Elaphe_taeniura/225432806.jpg,622,train,33,0
132381713,True,Elaphe taeniura,TW,2022/Elaphe_taeniura/225432831.jpg,622,train,33,0
139728220,True,Trimerodytes percarinatus,CN,2022/Trimerodytes_percarinatus/239047373.jpg,1693,train,105,0
141623131,False,Python bivittatus,US,2022/Python_bivittatus/242666499.jpg,1418,train,86,0
141623131,False,Python bivittatus,US,2022/Python_bivittatus/242666517.jpg,1418,train,86,0
142460487,False,Myrrophis chinensis,CN,2022/Myrrophis_chinensis/244236929.jpeg,1105,train,58,0
142460487,False,Myrrophis chinensis,CN,2022/Myrrophis_chinensis/244236944.jpeg,1105,train,58,0
144899335,True,Trimerodytes percarinatus,TW,2022/Trimerodytes_percarinatus/248800017.jpeg,1693,train,105,0
127943307,False,Achalinus rufescens,HK,2022/Achalinus_rufescens/217271899.jpg,9,train,0,0
127943307,False,Achalinus rufescens,HK,2022/Achalinus_rufescens/217271913.jpg,9,train,0,0
127946988,False,Rhabdophis helleri,HK,2022/Rhabdophis_helleri/217278803.jpeg,1441,train,88,0
127972816,False,Sibynophis melanocephalus,ID,2022/Sibynophis_melanocephalus/217326421.jpeg,1509,train,94,0
127972816,False,Sibynophis melanocephalus,ID,2022/Sibynophis_melanocephalus/217326441.jpeg,1509,train,94,0
127972816,False,Sibynophis melanocephalus,ID,2022/Sibynophis_melanocephalus/217326450.jpeg,1509,train,94,0
127972816,False,Sibynophis melanocephalus,ID,2022/Sibynophis_melanocephalus/217326466.jpeg,1509,train,94,0
127990269,False,Malayopython reticulatus,PH,2022/Malayopython_reticulatus/217356626.jpeg,1004,train,57,0
128016968,False,Fowlea flavipunctata,CN,2022/Fowlea_flavipunctata/217405515.jpg,707,train,38,0
128016968,False,Fowlea flavipunctata,CN,2022/Fowlea_flavipunctata/217405559.jpg,707,train,38,0
128109065,False,Ptyas mucosa,ID,2022/Ptyas_mucosa/217574883.jpeg,1414,train,85,0
128109065,False,Ptyas mucosa,ID,2022/Ptyas_mucosa/217574907.jpeg,1414,train,85,0
128109065,False,Ptyas mucosa,ID,2022/Ptyas_mucosa/217574922.jpeg,1414,train,85,0
128117216,False,Malayopython reticulatus,MY,2022/Malayopython_reticulatus/217589347.jpeg,1004,train,57,0
128117216,False,Malayopython reticulatus,MY,2022/Malayopython_reticulatus/217589360.jpeg,1004,train,57,0
128117216,False,Malayopython reticulatus,MY,2022/Malayopython_reticulatus/217589372.jpeg,1004,train,57,0
