observation_id,binomial_name,image_path,subset,code,endemic,class_id
HM 167273,Pseudalsophis biserialis,HMP/Pseudalsophis_biserialis/238284.jpg,train-hm,EC,True,1362
HM 167274,Pseudalsophis biserialis,HMP/Pseudalsophis_biserialis/238285.jpg,train-hm,EC,True,1362
HM 167275,Pseudalsophis biserialis,HMP/Pseudalsophis_biserialis/238286.jpg,train-hm,EC,True,1362
HM 167432,Pseudalsophis biserialis,HMP/Pseudalsophis_biserialis/236287.jpg,train-hm,EC,True,1362
HM 167447,Pseudalsophis biserialis,HMP/Pseudalsophis_biserialis/238510.jpg,train-hm,EC,True,1362
HM 10563,Thamnophis gigas,HMP/Thamnophis_gigas/13627.jpg,train-hm,US,True,1629
HM 11152,Thamnophis gigas,HMP/Thamnophis_gigas/14263.jpg,train-hm,US,True,1629
HM 12437,Thamnophis gigas,HMP/Thamnophis_gigas/15618.jpg,train-hm,US,True,1629
HM 12437,Thamnophis gigas,HMP/Thamnophis_gigas/15619.jpg,train-hm,US,True,1629
HM 12437,Thamnophis gigas,HMP/Thamnophis_gigas/15620.jpg,train-hm,US,True,1629
HM 13337,Thamnophis gigas,HMP/Thamnophis_gigas/16556.jpg,train-hm,US,True,1629
HM 13337,Thamnophis gigas,HMP/Thamnophis_gigas/16557.jpg,train-hm,US,True,1629
HM 36230,Thamnophis gigas,HMP/Thamnophis_gigas/56047.jpg,train-hm,US,True,1629
HM 36230,Thamnophis gigas,HMP/Thamnophis_gigas/56083.jpg,train-hm,US,True,1629
HM 50374,Thamnophis gigas,HMP/Thamnophis_gigas/75186.jpg,train-hm,US,True,1629
HM 104640,Thamnophis gigas,HMP/Thamnophis_gigas/154377.jpg,train-hm,US,True,1629
HM 104641,Thamnophis gigas,HMP/Thamnophis_gigas/154378.jpg,train-hm,US,True,1629
HM 174992,Thamnophis gigas,HMP/Thamnophis_gigas/247878.jpg,train-hm,US,True,1629
HM 297455,Thamnophis gigas,HMP/Thamnophis_gigas/409517.jpg,train-hm,US,True,1629
HM 297455,Thamnophis gigas,HMP/Thamnophis_gigas/409518.jpg,train-hm,US,True,1629
HM 297456,Thamnophis gigas,HMP/Thamnophis_gigas/409519.jpg,train-hm,US,True,1629
HM 319480,Thamnophis gigas,HMP/Thamnophis_gigas/438430.jpg,train-hm,US,True,1629
HM 319480,Thamnophis gigas,HMP/Thamnophis_gigas/438431.jpg,train-hm,US,True,1629
HM 319480,Thamnophis gigas,HMP/Thamnophis_gigas/438432.jpg,train-hm,US,True,1629
HM 319480,Thamnophis gigas,HMP/Thamnophis_gigas/438433.jpg,train-hm,US,True,1629
HM 340898,Thamnophis gigas,HMP/Thamnophis_gigas/470193.jpg,train-hm,US,True,1629
HM 340898,Thamnophis gigas,HMP/Thamnophis_gigas/470194.jpg,train-hm,US,True,1629
HM 9799,Thamnophis rufipunctatus,HMP/Thamnophis_rufipunctatus/12793.jpg,train-hm,US,False,1639
HM 10751,Thamnophis rufipunctatus,HMP/Thamnophis_rufipunctatus/13823.jpg,train-hm,US,False,1639
HM 10886,Thamnophis rufipunctatus,HMP/Thamnophis_rufipunctatus/13979.jpg,train-hm,US,False,1639
HM 10887,Thamnophis rufipunctatus,HMP/Thamnophis_rufipunctatus/13980.jpg,train-hm,US,False,1639
HM 11071,Thamnophis rufipunctatus,HMP/Thamnophis_rufipunctatus/14181.jpg,train-hm,US,False,1639
HM 11283,Thamnophis rufipunctatus,HMP/Thamnophis_rufipunctatus/14400.jpg,train-hm,US,False,1639
HM 11284,Thamnophis rufipunctatus,HMP/Thamnophis_rufipunctatus/14401.jpg,train-hm,US,False,1639
HM 12747,Thamnophis rufipunctatus,HMP/Thamnophis_rufipunctatus/15933.jpg,train-hm,US,False,1639
HM 12747,Thamnophis rufipunctatus,HMP/Thamnophis_rufipunctatus/15934.jpg,train-hm,US,False,1639
HM 57691,Thamnophis rufipunctatus,HMP/Thamnophis_rufipunctatus/84844.jpg,train-hm,US,False,1639
HM 238485,Thamnophis rufipunctatus,HMP/Thamnophis_rufipunctatus/331493.jpg,train-hm,US,False,1639
HM 238486,Thamnophis rufipunctatus,HMP/Thamnophis_rufipunctatus/331495.jpg,train-hm,US,False,1639
HM 238487,Thamnophis rufipunctatus,HMP/Thamnophis_rufipunctatus/331494.jpg,train-hm,US,False,1639
HM 264893,Thamnophis rufipunctatus,HMP/Thamnophis_rufipunctatus/365780.jpg,train-hm,US,False,1639
HM 70736,Aplopeltura boa,HMP/Aplopeltura_boa/101207.jpg,train-hm,MY,False,83
HM 339557,Aplopeltura boa,HMP/Aplopeltura_boa/467145.jpg,train-hm,TH,False,83
HM 339557,Aplopeltura boa,HMP/Aplopeltura_boa/467146.jpg,train-hm,TH,False,83
HM 339557,Aplopeltura boa,HMP/Aplopeltura_boa/467147.jpg,train-hm,TH,False,83
HM 359959,Aplopeltura boa,HMP/Aplopeltura_boa/497145.jpg,train-hm,TH,False,83
HM 361276,Aplopeltura boa,HMP/Aplopeltura_boa/498029.jpg,train-hm,TH,False,83
HM 366578,Aplopeltura boa,HMP/Aplopeltura_boa/507467.jpg,train-hm,TH,False,83
HM 366578,Aplopeltura boa,HMP/Aplopeltura_boa/508974.jpg,train-hm,TH,False,83
HM 367121,Aplopeltura boa,HMP/Aplopeltura_boa/508240.jpg,train-hm,TH,False,83
HM 367121,Aplopeltura boa,HMP/Aplopeltura_boa/509049.jpg,train-hm,TH,False,83
HM 367121,Aplopeltura boa,HMP/Aplopeltura_boa/509050.jpg,train-hm,TH,False,83
HM 367419,Aplopeltura boa,HMP/Aplopeltura_boa/508617.jpg,train-hm,TH,False,83
HM 371545,Aplopeltura boa,HMP/Aplopeltura_boa/514486.jpg,train-hm,TH,False,83
HM 371665,Aplopeltura boa,HMP/Aplopeltura_boa/514630.jpg,train-hm,TH,False,83
HM 371666,Aplopeltura boa,HMP/Aplopeltura_boa/514631.jpg,train-hm,TH,False,83
HM 371669,Aplopeltura boa,HMP/Aplopeltura_boa/514634.jpg,train-hm,TH,False,83
HM 390685,Aplopeltura boa,HMP/Aplopeltura_boa/540160.jpg,train-hm,TH,False,83
HM 403386,Aplopeltura boa,HMP/Aplopeltura_boa/558276.jpg,train-hm,TH,False,83
HM 184223,Boiga drapiezii,HMP/Boiga_drapiezii/259225.jpg,train-hm,MY,False,185
HM 184257,Boiga drapiezii,HMP/Boiga_drapiezii/259259.jpg,train-hm,MY,False,185
HM 209578,Boiga drapiezii,HMP/Boiga_drapiezii/289754.jpg,train-hm,MY,False,185
HM 272039,Boiga drapiezii,HMP/Boiga_drapiezii/376426.jpg,train-hm,MY,False,185
HM 272039,Boiga drapiezii,HMP/Boiga_drapiezii/376427.jpg,train-hm,MY,False,185
HM 272039,Boiga drapiezii,HMP/Boiga_drapiezii/376428.jpg,train-hm,MY,False,185
HM 339063,Boiga drapiezii,HMP/Boiga_drapiezii/467198.jpg,train-hm,TH,False,185
HM 339063,Boiga drapiezii,HMP/Boiga_drapiezii/467200.jpg,train-hm,TH,False,185
HM 339064,Boiga drapiezii,HMP/Boiga_drapiezii/467197.jpg,train-hm,TH,False,185
HM 339064,Boiga drapiezii,HMP/Boiga_drapiezii/467199.jpg,train-hm,TH,False,185
HM 339533,Boiga drapiezii,HMP/Boiga_drapiezii/467192.jpg,train-hm,TH,False,185
HM 339533,Boiga drapiezii,HMP/Boiga_drapiezii/467193.jpg,train-hm,TH,False,185
HM 366747,Boiga drapiezii,HMP/Boiga_drapiezii/507761.jpg,train-hm,TH,False,185
HM 366747,Boiga drapiezii,HMP/Boiga_drapiezii/508975.jpg,train-hm,TH,False,185
HM 367019,Boiga drapiezii,HMP/Boiga_drapiezii/508091.jpg,train-hm,TH,False,185
HM 367019,Boiga drapiezii,HMP/Boiga_drapiezii/508093.jpg,train-hm,TH,False,185
HM 367019,Boiga drapiezii,HMP/Boiga_drapiezii/509020.jpg,train-hm,TH,False,185
HM 367379,Boiga drapiezii,HMP/Boiga_drapiezii/508546.jpg,train-hm,TH,False,185
HM 376187,Boiga drapiezii,HMP/Boiga_drapiezii/520459.jpg,train-hm,TH,False,185
HM 390719,Boiga drapiezii,HMP/Boiga_drapiezii/540202.jpg,train-hm,TH,False,185
HM 390734,Boiga drapiezii,HMP/Boiga_drapiezii/540217.jpg,train-hm,TH,False,185
HM 49069,Chironius exoletus,HMP/Chironius_exoletus/73116.jpg,train-hm,PE,False,327
HM 49069,Chironius exoletus,HMP/Chironius_exoletus/73117.jpg,train-hm,PE,False,327
HM 49261,Chironius exoletus,HMP/Chironius_exoletus/73564.jpg,train-hm,PE,False,327
HM 49261,Chironius exoletus,HMP/Chironius_exoletus/73565.jpg,train-hm,PE,False,327
HM 51017,Chironius exoletus,HMP/Chironius_exoletus/75918.jpg,train-hm,PE,False,327
HM 51017,Chironius exoletus,HMP/Chironius_exoletus/75919.jpg,train-hm,PE,False,327
HM 172291,Chironius exoletus,HMP/Chironius_exoletus/244581.jpg,train-hm,PE,False,327
HM 172397,Chironius exoletus,HMP/Chironius_exoletus/244687.jpg,train-hm,PE,False,327
HM 182876,Chironius exoletus,HMP/Chironius_exoletus/257878.jpg,train-hm,PE,False,327
HM 246593,Chironius exoletus,HMP/Chironius_exoletus/342881.jpg,train-hm,BO,False,327
HM 256802,Chironius exoletus,HMP/Chironius_exoletus/355634.jpg,train-hm,PE,False,327
HM 257639,Chironius exoletus,HMP/Chironius_exoletus/356841.jpg,train-hm,PE,False,327
HM 257639,Chironius exoletus,HMP/Chironius_exoletus/356842.jpg,train-hm,PE,False,327
HM 298472,Chironius exoletus,HMP/Chironius_exoletus/410617.jpg,train-hm,PE,False,327
HM 330762,Chironius exoletus,HMP/Chironius_exoletus/455762.jpg,train-hm,BR,False,327
HM 352937,Chironius exoletus,HMP/Chironius_exoletus/487340.jpg,train-hm,PE,False,327
HM 352937,Chironius exoletus,HMP/Chironius_exoletus/487341.jpg,train-hm,PE,False,327
HM 352937,Chironius exoletus,HMP/Chironius_exoletus/487342.jpg,train-hm,PE,False,327
HM 353601,Chironius exoletus,HMP/Chironius_exoletus/488284.jpg,train-hm,PE,False,327
HM 353601,Chironius exoletus,HMP/Chironius_exoletus/488285.jpg,train-hm,PE,False,327
HM 66951,Dendrelaphis grandoculis,HMP/Dendrelaphis_grandoculis/96477.jpg,train-hm,IN,False,490
HM 263014,Dendrelaphis grandoculis,HMP/Dendrelaphis_grandoculis/363089.jpg,train-hm,IN,False,490
HM 275529,Dendrelaphis grandoculis,HMP/Dendrelaphis_grandoculis/381339.jpg,train-hm,IN,False,490
HM 275543,Dendrelaphis grandoculis,HMP/Dendrelaphis_grandoculis/381353.jpg,train-hm,IN,False,490
HM 275547,Dendrelaphis grandoculis,HMP/Dendrelaphis_grandoculis/381357.jpg,train-hm,IN,False,490
HM 275549,Dendrelaphis grandoculis,HMP/Dendrelaphis_grandoculis/381359.jpg,train-hm,IN,False,490
HM 281451,Dendrelaphis grandoculis,HMP/Dendrelaphis_grandoculis/389267.jpg,train-hm,IN,False,490
HM 281478,Dendrelaphis grandoculis,HMP/Dendrelaphis_grandoculis/389296.jpg,train-hm,IN,False,490
HM 281804,Dendrelaphis grandoculis,HMP/Dendrelaphis_grandoculis/389872.jpg,train-hm,IN,False,490
HM 287669,Dendrelaphis grandoculis,HMP/Dendrelaphis_grandoculis/397789.jpg,train-hm,IN,False,490
HM 302657,Dendrelaphis grandoculis,HMP/Dendrelaphis_grandoculis/416338.jpg,train-hm,IN,False,490
HM 302663,Dendrelaphis grandoculis,HMP/Dendrelaphis_grandoculis/416344.jpg,train-hm,IN,False,490
HM 302711,Dendrelaphis grandoculis,HMP/Dendrelaphis_grandoculis/416392.jpg,train-hm,IN,False,490
HM 61181,Dipsas gracilis,HMP/Dipsas_gracilis/89140.jpg,train-hm,EC,False,545
HM 168860,Dipsas gracilis,HMP/Dipsas_gracilis/239991.jpg,train-hm,EC,False,545
HM 257004,Dipsas gracilis,HMP/Dipsas_gracilis/355934.jpg,train-hm,EC,False,545
HM 257052,Dipsas gracilis,HMP/Dipsas_gracilis/356111.jpg,train-hm,EC,False,545
HM 257052,Dipsas gracilis,HMP/Dipsas_gracilis/356112.jpg,train-hm,EC,False,545
HM 257068,Dipsas gracilis,HMP/Dipsas_gracilis/356131.jpg,train-hm,EC,False,545
HM 257191,Dipsas gracilis,HMP/Dipsas_gracilis/356298.jpg,train-hm,EC,False,545
HM 257191,Dipsas gracilis,HMP/Dipsas_gracilis/356300.jpg,train-hm,EC,False,545
HM 257191,Dipsas gracilis,HMP/Dipsas_gracilis/356301.jpg,train-hm,EC,False,545
HM 262132,Dipsas gracilis,HMP/Dipsas_gracilis/362013.jpg,train-hm,EC,False,545
HM 262133,Dipsas gracilis,HMP/Dipsas_gracilis/362010.jpg,train-hm,EC,False,545
HM 262133,Dipsas gracilis,HMP/Dipsas_gracilis/362011.jpg,train-hm,EC,False,545
HM 262133,Dipsas gracilis,HMP/Dipsas_gracilis/362012.jpg,train-hm,EC,False,545
HM 262134,Dipsas gracilis,HMP/Dipsas_gracilis/362008.jpg,train-hm,EC,False,545
HM 262134,Dipsas gracilis,HMP/Dipsas_gracilis/362009.jpg,train-hm,EC,False,545
HM 262200,Dipsas gracilis,HMP/Dipsas_gracilis/362107.jpg,train-hm,EC,False,545
HM 282049,Dipsas gracilis,HMP/Dipsas_gracilis/390195.jpg,train-hm,EC,False,545
HM 282680,Dipsas gracilis,HMP/Dipsas_gracilis/391077.jpg,train-hm,EC,False,545
HM 398826,Dipsas gracilis,HMP/Dipsas_gracilis/551005.jpg,train-hm,EC,False,545
HM 225767,Oligodon chinensis,HMP/Oligodon_chinensis/313780.jpg,train-hm,CN,False,1167
HM 225767,Oligodon chinensis,HMP/Oligodon_chinensis/313781.jpg,train-hm,CN,False,1167
HM 225767,Oligodon chinensis,HMP/Oligodon_chinensis/313782.jpg,train-hm,CN,False,1167
HM 225875,Oligodon chinensis,HMP/Oligodon_chinensis/314106.jpg,train-hm,CN,False,1167
HM 225875,Oligodon chinensis,HMP/Oligodon_chinensis/314107.jpg,train-hm,CN,False,1167
HM 225875,Oligodon chinensis,HMP/Oligodon_chinensis/314108.jpg,train-hm,CN,False,1167
HM 269199,Oligodon chinensis,HMP/Oligodon_chinensis/372091.jpg,train-hm,CN,False,1167
HM 273719,Oligodon chinensis,HMP/Oligodon_chinensis/378924.jpg,train-hm,VN,False,1167
HM 275483,Oligodon chinensis,HMP/Oligodon_chinensis/381296.jpg,train-hm,CN,False,1167
HM 275483,Oligodon chinensis,HMP/Oligodon_chinensis/381297.jpg,train-hm,CN,False,1167
HM 276250,Oligodon chinensis,HMP/Oligodon_chinensis/382337.jpg,train-hm,CN,False,1167
HM 276250,Oligodon chinensis,HMP/Oligodon_chinensis/382338.jpg,train-hm,CN,False,1167
HM 276250,Oligodon chinensis,HMP/Oligodon_chinensis/382339.jpg,train-hm,CN,False,1167
HM 276250,Oligodon chinensis,HMP/Oligodon_chinensis/382340.jpg,train-hm,CN,False,1167
HM 280086,Oligodon chinensis,HMP/Oligodon_chinensis/387540.jpg,train-hm,CN,False,1167
HM 280086,Oligodon chinensis,HMP/Oligodon_chinensis/387541.jpg,train-hm,CN,False,1167
HM 280094,Oligodon chinensis,HMP/Oligodon_chinensis/387551.jpg,train-hm,CN,False,1167
HM 280184,Oligodon chinensis,HMP/Oligodon_chinensis/387656.jpg,train-hm,CN,False,1167
HM 280493,Oligodon chinensis,HMP/Oligodon_chinensis/388024.jpg,train-hm,CN,False,1167
HM 280499,Oligodon chinensis,HMP/Oligodon_chinensis/388030.jpg,train-hm,CN,False,1167
HM 280592,Oligodon chinensis,HMP/Oligodon_chinensis/388157.jpg,train-hm,CN,False,1167
HM 367610,Oligodon chinensis,HMP/Oligodon_chinensis/508929.jpg,train-hm,CN,False,1167
HM 6332,Laticauda colubrina,HMP/Laticauda_colubrina/8264.jpg,train-hm,FJ,False,887
HM 38802,Laticauda colubrina,HMP/Laticauda_colubrina/59498.jpg,train-hm,MY,False,887
HM 68049,Laticauda colubrina,HMP/Laticauda_colubrina/97740.jpg,train-hm,IN,False,887
HM 68052,Laticauda colubrina,HMP/Laticauda_colubrina/97744.jpg,train-hm,IN,False,887
HM 68054,Laticauda colubrina,HMP/Laticauda_colubrina/97746.jpg,train-hm,IN,False,887
HM 68055,Laticauda colubrina,HMP/Laticauda_colubrina/97747.jpg,train-hm,IN,False,887
HM 133258,Laticauda colubrina,HMP/Laticauda_colubrina/195755.jpg,train-hm,IN,False,887
HM 151210,Laticauda colubrina,HMP/Laticauda_colubrina/70538.jpg,train-hm,IN,False,887
HM 189741,Laticauda colubrina,HMP/Laticauda_colubrina/265422.jpg,train-hm,PG,False,887
HM 201486,Laticauda colubrina,HMP/Laticauda_colubrina/280317.jpg,train-hm,PH,False,887
HM 280069,Laticauda colubrina,HMP/Laticauda_colubrina/387520.jpg,train-hm,MY,False,887
HM 281823,Laticauda colubrina,HMP/Laticauda_colubrina/389892.jpg,train-hm,FJ,False,887
HM 331933,Laticauda colubrina,HMP/Laticauda_colubrina/457720.jpg,train-hm,FJ,False,887
HM 331933,Laticauda colubrina,HMP/Laticauda_colubrina/457721.jpg,train-hm,FJ,False,887
HM 331933,Laticauda colubrina,HMP/Laticauda_colubrina/457722.jpg,train-hm,FJ,False,887
HM 47375,Trimeresurus andersonii,HMP/Trimeresurus_andersonii/70466.jpg,train-hm,IN,True,1663
HM 64646,Trimeresurus andersonii,HMP/Trimeresurus_andersonii/70477.jpg,train-hm,IN,True,1663
HM 67987,Trimeresurus andersonii,HMP/Trimeresurus_andersonii/97678.jpg,train-hm,IN,True,1663
HM 67990,Trimeresurus andersonii,HMP/Trimeresurus_andersonii/97681.jpg,train-hm,IN,True,1663
HM 67991,Trimeresurus andersonii,HMP/Trimeresurus_andersonii/97682.jpg,train-hm,IN,True,1663
HM 68041,Trimeresurus andersonii,HMP/Trimeresurus_andersonii/97732.jpg,train-hm,IN,True,1663
HM 68091,Trimeresurus andersonii,HMP/Trimeresurus_andersonii/97783.jpg,train-hm,IN,True,1663
HM 68135,Trimeresurus andersonii,HMP/Trimeresurus_andersonii/97827.jpg,train-hm,IN,True,1663
HM 74402,Trimeresurus andersonii,HMP/Trimeresurus_andersonii/105122.jpg,train-hm,IN,True,1663
HM 154926,Trimeresurus andersonii,HMP/Trimeresurus_andersonii/222935.jpg,train-hm,IN,True,1663
HM 162189,Trimeresurus andersonii,HMP/Trimeresurus_andersonii/232042.jpg,train-hm,IN,True,1663
HM 162190,Trimeresurus andersonii,HMP/Trimeresurus_andersonii/232043.jpg,train-hm,IN,True,1663
HM 167589,Trimeresurus andersonii,HMP/Trimeresurus_andersonii/238493.jpg,train-hm,IN,True,1663
HM 61066,Porthidium porrasi,HMP/Porthidium_porrasi/89010.jpg,train-hm,CR,False,1318
HM 89981,Porthidium porrasi,HMP/Porthidium_porrasi/126786.jpg,train-hm,CR,False,1318
HM 167664,Porthidium porrasi,HMP/Porthidium_porrasi/238779.jpg,train-hm,CR,False,1318
HM 197028,Porthidium porrasi,HMP/Porthidium_porrasi/274553.jpg,train-hm,CR,False,1318
HM 207275,Porthidium porrasi,HMP/Porthidium_porrasi/287421.jpg,train-hm,CR,False,1318
HM 235193,Porthidium porrasi,HMP/Porthidium_porrasi/327052.jpg,train-hm,CR,False,1318
HM 235194,Porthidium porrasi,HMP/Porthidium_porrasi/327053.jpg,train-hm,CR,False,1318
HM 235195,Porthidium porrasi,HMP/Porthidium_porrasi/327054.jpg,train-hm,CR,False,1318
HM 360690,Porthidium porrasi,HMP/Porthidium_porrasi/498126.jpg,train-hm,CR,False,1318
HM 360691,Porthidium porrasi,HMP/Porthidium_porrasi/498127.jpg,train-hm,CR,False,1318
HM 360694,Porthidium porrasi,HMP/Porthidium_porrasi/498130.jpg,train-hm,CR,False,1318
HM 387778,Porthidium porrasi,HMP/Porthidium_porrasi/535543.jpg,train-hm,CR,False,1318
HM 388021,Porthidium porrasi,HMP/Porthidium_porrasi/535986.jpg,train-hm,CR,False,1318
HM 4469,Leptodeira polysticta,HMP/Leptodeira_polysticta/5828.jpg,train-hm,MX,False,903
HM 151287,Leptodeira polysticta,HMP/Leptodeira_polysticta/218246.jpg,train-hm,MX,False,903
HM 151290,Leptodeira polysticta,HMP/Leptodeira_polysticta/218249.jpg,train-hm,MX,False,903
HM 151331,Leptodeira polysticta,HMP/Leptodeira_polysticta/218295.jpg,train-hm,MX,False,903
HM 151349,Leptodeira polysticta,HMP/Leptodeira_polysticta/218313.jpg,train-hm,MX,False,903
HM 151356,Leptodeira polysticta,HMP/Leptodeira_polysticta/218320.jpg,train-hm,MX,False,903
HM 193015,Leptodeira polysticta,HMP/Leptodeira_polysticta/269431.jpg,train-hm,MX,False,903
HM 196297,Leptodeira polysticta,HMP/Leptodeira_polysticta/273656.jpg,train-hm,MX,False,903
HM 277668,Leptodeira polysticta,HMP/Leptodeira_polysticta/384356.jpg,train-hm,MX,False,903
HM 345424,Leptodeira polysticta,HMP/Leptodeira_polysticta/476434.jpg,train-hm,MX,False,903
HM 345424,Leptodeira polysticta,HMP/Leptodeira_polysticta/500437.jpg,train-hm,MX,False,903
HM 345424,Leptodeira polysticta,HMP/Leptodeira_polysticta/500438.jpg,train-hm,MX,False,903
HM 345847,Leptodeira polysticta,HMP/Leptodeira_polysticta/477138.jpg,train-hm,MX,False,903
HM 362843,Leptodeira polysticta,HMP/Leptodeira_polysticta/501814.jpg,train-hm,MX,False,903
HM 362843,Leptodeira polysticta,HMP/Leptodeira_polysticta/501815.jpg,train-hm,MX,False,903
HM 362843,Leptodeira polysticta,HMP/Leptodeira_polysticta/501816.jpg,train-hm,MX,False,903
HM 362843,Leptodeira polysticta,HMP/Leptodeira_polysticta/501817.jpg,train-hm,MX,False,903
HM 402691,Leptodeira polysticta,HMP/Leptodeira_polysticta/557275.jpg,train-hm,BZ,False,903
HM 43112,Liasis fuscus,HMP/Liasis_fuscus/64911.jpg,train-hm,AU,False,925
HM 46012,Liasis fuscus,HMP/Liasis_fuscus/68717.jpg,train-hm,AU,False,925
HM 46012,Liasis fuscus,HMP/Liasis_fuscus/68718.jpg,train-hm,AU,False,925
HM 46012,Liasis fuscus,HMP/Liasis_fuscus/68719.jpg,train-hm,AU,False,925
HM 46615,Liasis fuscus,HMP/Liasis_fuscus/69859.jpg,train-hm,AU,False,925
HM 69397,Liasis fuscus,HMP/Liasis_fuscus/99457.jpg,train-hm,AU,False,925
HM 89897,Liasis fuscus,HMP/Liasis_fuscus/126679.jpg,train-hm,AU,False,925
HM 90127,Liasis fuscus,HMP/Liasis_fuscus/126952.jpg,train-hm,AU,False,925
HM 129131,Liasis fuscus,HMP/Liasis_fuscus/190393.jpg,train-hm,AU,False,925
HM 145744,Liasis fuscus,HMP/Liasis_fuscus/210849.jpg,train-hm,AU,False,925
HM 183048,Liasis fuscus,HMP/Liasis_fuscus/258050.jpg,train-hm,AU,False,925
HM 183051,Liasis fuscus,HMP/Liasis_fuscus/258053.jpg,train-hm,AU,False,925
HM 209496,Liasis fuscus,HMP/Liasis_fuscus/291126.jpg,train-hm,AU,False,925
HM 291796,Liasis fuscus,HMP/Liasis_fuscus/403192.jpg,train-hm,AU,False,925
HM 4444,Ficimia publia,HMP/Ficimia_publia/5799.jpg,train-hm,MX,False,702
HM 4470,Ficimia publia,HMP/Ficimia_publia/5829.jpg,train-hm,MX,False,702
HM 4525,Ficimia publia,HMP/Ficimia_publia/5889.jpg,train-hm,MX,False,702
HM 151269,Ficimia publia,HMP/Ficimia_publia/218220.jpg,train-hm,MX,False,702
HM 151276,Ficimia publia,HMP/Ficimia_publia/218229.jpg,train-hm,MX,False,702
HM 151276,Ficimia publia,HMP/Ficimia_publia/218322.jpg,train-hm,MX,False,702
HM 151276,Ficimia publia,HMP/Ficimia_publia/218323.jpg,train-hm,MX,False,702
HM 151286,Ficimia publia,HMP/Ficimia_publia/218245.jpg,train-hm,MX,False,702
HM 192994,Ficimia publia,HMP/Ficimia_publia/269410.jpg,train-hm,MX,False,702
HM 193003,Ficimia publia,HMP/Ficimia_publia/269419.jpg,train-hm,MX,False,702
HM 277712,Ficimia publia,HMP/Ficimia_publia/384331.jpg,train-hm,MX,False,702
HM 364957,Ficimia publia,HMP/Ficimia_publia/505046.jpg,train-hm,MX,False,702
HM 364957,Ficimia publia,HMP/Ficimia_publia/505047.jpg,train-hm,MX,False,702
HM 365039,Ficimia publia,HMP/Ficimia_publia/505271.jpg,train-hm,MX,False,702
HM 365042,Ficimia publia,HMP/Ficimia_publia/505277.jpg,train-hm,MX,False,702
HM 281932,Ahaetulla fasciolata,HMP/Ahaetulla_fasciolata/390052.jpg,train-hm,MY,False,39
HM 281932,Ahaetulla fasciolata,HMP/Ahaetulla_fasciolata/402840.jpg,train-hm,MY,False,39
HM 338532,Ahaetulla fasciolata,HMP/Ahaetulla_fasciolata/467107.jpg,train-hm,TH,False,39
HM 338532,Ahaetulla fasciolata,HMP/Ahaetulla_fasciolata/467109.jpg,train-hm,TH,False,39
HM 339085,Ahaetulla fasciolata,HMP/Ahaetulla_fasciolata/467108.jpg,train-hm,TH,False,39
HM 339696,Ahaetulla fasciolata,HMP/Ahaetulla_fasciolata/467104.jpg,train-hm,TH,False,39
HM 339696,Ahaetulla fasciolata,HMP/Ahaetulla_fasciolata/467106.jpg,train-hm,TH,False,39
HM 339697,Ahaetulla fasciolata,HMP/Ahaetulla_fasciolata/467105.jpg,train-hm,TH,False,39
HM 339698,Ahaetulla fasciolata,HMP/Ahaetulla_fasciolata/467102.jpg,train-hm,TH,False,39
HM 339698,Ahaetulla fasciolata,HMP/Ahaetulla_fasciolata/467103.jpg,train-hm,TH,False,39
HM 359956,Ahaetulla fasciolata,HMP/Ahaetulla_fasciolata/497142.jpg,train-hm,TH,False,39
HM 359958,Ahaetulla fasciolata,HMP/Ahaetulla_fasciolata/497144.jpg,train-hm,TH,False,39
HM 360004,Ahaetulla fasciolata,HMP/Ahaetulla_fasciolata/497195.jpg,train-hm,TH,False,39
HM 361277,Ahaetulla fasciolata,HMP/Ahaetulla_fasciolata/498028.jpg,train-hm,TH,False,39
HM 371542,Ahaetulla fasciolata,HMP/Ahaetulla_fasciolata/514483.jpg,train-hm,TH,False,39
HM 391484,Ahaetulla fasciolata,HMP/Ahaetulla_fasciolata/541127.jpg,train-hm,TH,False,39
HM 49755,Chironius fuscus,HMP/Chironius_fuscus/74390.jpg,train-hm,PE,False,331
HM 49755,Chironius fuscus,HMP/Chironius_fuscus/74391.jpg,train-hm,PE,False,331
HM 49858,Chironius fuscus,HMP/Chironius_fuscus/74551.jpg,train-hm,PE,False,331
HM 49858,Chironius fuscus,HMP/Chironius_fuscus/74552.jpg,train-hm,PE,False,331
HM 74782,Chironius fuscus,HMP/Chironius_fuscus/90003.jpg,train-hm,EC,False,331
HM 74782,Chironius fuscus,HMP/Chironius_fuscus/90002.jpg,train-hm,EC,False,331
HM 183581,Chironius fuscus,HMP/Chironius_fuscus/258583.jpg,train-hm,PE,False,331
HM 238542,Chironius fuscus,HMP/Chironius_fuscus/331574.jpg,train-hm,PE,False,331
HM 257636,Chironius fuscus,HMP/Chironius_fuscus/356835.jpg,train-hm,PE,False,331
HM 257636,Chironius fuscus,HMP/Chironius_fuscus/356836.jpg,train-hm,PE,False,331
HM 257636,Chironius fuscus,HMP/Chironius_fuscus/356837.jpg,train-hm,PE,False,331
HM 302404,Chironius fuscus,HMP/Chironius_fuscus/416026.jpg,train-hm,PE,False,331
HM 385127,Chironius fuscus,HMP/Chironius_fuscus/532230.jpg,train-hm,PE,False,331
HM 389809,Chironius fuscus,HMP/Chironius_fuscus/538884.jpg,train-hm,PE,False,331
