observation_id,captive,endemic,binomial_name,code,image_path,class_id,subset
134895938,False,False,Lampropeltis californiae,MX,2022/Lampropeltis_californiae/230006069.jpeg,862,val
134947005,False,True,Lampropeltis nigra,US,2022/Lampropeltis_nigra/230103637.jpeg,875,val
134961775,False,False,Bitis arietans,SA,2022/Bitis_arietans/230134353.jpeg,154,val
134961775,False,False,Bitis arietans,SA,2022/Bitis_arietans/230134370.jpeg,154,val
134961775,False,False,Bitis arietans,SA,2022/Bitis_arietans/230134380.jpeg,154,val
134961775,False,False,Bitis arietans,SA,2022/Bitis_arietans/230134392.jpeg,154,val
134961775,False,False,Bitis arietans,SA,2022/Bitis_arietans/230134403.jpeg,154,val
134961775,False,False,Bitis arietans,SA,2022/Bitis_arietans/230134413.jpeg,154,val
134961775,False,False,Bitis arietans,SA,2022/Bitis_arietans/230134429.jpeg,154,val
134961775,False,False,Bitis arietans,SA,2022/Bitis_arietans/230134447.jpeg,154,val
134961775,False,False,Bitis arietans,SA,2022/Bitis_arietans/230134480.jpeg,154,val
134961775,False,False,Bitis arietans,SA,2022/Bitis_arietans/230134499.jpeg,154,val
134980353,False,False,Crotaphopeltis hotamboeia,ZA,2022/Crotaphopeltis_hotamboeia/230167782.jpeg,444,val
135060110,False,False,Micrurus altirostris,AR,2022/Micrurus_altirostris/230309041.jpeg,1042,val
135086357,False,False,Pseudaspis cana,ZA,2022/Pseudaspis_cana/230359780.jpeg,1369,val
135086357,False,False,Pseudaspis cana,ZA,2022/Pseudaspis_cana/230359790.jpeg,1369,val
135124993,False,False,Ahaetulla prasina,MY,2022/Ahaetulla_prasina/230427419.jpeg,47,val
135317898,False,False,Ptyas major,CN,2022/Ptyas_major/230778434.jpg,1413,val
135365107,False,False,Aplopeltura boa,MY,2022/Aplopeltura_boa/230867214.jpeg,83,val
135537525,False,False,Lycodon futsingensis,CN,2022/Lycodon_futsingensis/231184534.jpeg,957,val
135537525,False,False,Lycodon futsingensis,CN,2022/Lycodon_futsingensis/231185917.jpeg,957,val
135537525,False,False,Lycodon futsingensis,CN,2022/Lycodon_futsingensis/231185932.jpeg,957,val
135551458,False,False,Micruroides euryxanthus,MX,2022/Micruroides_euryxanthus/231210037.jpg,1040,val
135551458,False,False,Micruroides euryxanthus,MX,2022/Micruroides_euryxanthus/231210436.jpg,1040,val
135599881,False,False,Chironius fuscus,EC,2022/Chironius_fuscus/231295642.jpeg,331,val
135599881,False,False,Chironius fuscus,EC,2022/Chironius_fuscus/231295829.jpeg,331,val
135599881,False,False,Chironius fuscus,EC,2022/Chironius_fuscus/231295889.jpeg,331,val
135599881,False,False,Chironius fuscus,EC,2022/Chironius_fuscus/231295795.jpeg,331,val
135599881,False,False,Chironius fuscus,EC,2022/Chironius_fuscus/231295717.jpeg,331,val
135599881,False,False,Chironius fuscus,EC,2022/Chironius_fuscus/231295950.jpeg,331,val
135599881,False,False,Chironius fuscus,EC,2022/Chironius_fuscus/231296004.jpeg,331,val
135599881,False,False,Chironius fuscus,EC,2022/Chironius_fuscus/231296070.jpeg,331,val
136985659,False,False,Oxybelis koehleri,HN,2022/Oxybelis_koehleri/233877171.jpeg,1208,val
136985659,False,False,Oxybelis koehleri,HN,2022/Oxybelis_koehleri/233877182.jpeg,1208,val
137489092,False,False,Opheodrys aestivus,unknown,2022/Opheodrys_aestivus/234830282.jpg,1188,val
137489092,False,False,Opheodrys aestivus,unknown,2022/Opheodrys_aestivus/234830298.jpg,1188,val
137998408,False,False,Ninia diademata,MX,2022/Ninia_diademata/235784238.jpeg,1151,val
137998408,False,False,Ninia diademata,MX,2022/Ninia_diademata/235784257.jpeg,1151,val
137998408,False,False,Ninia diademata,MX,2022/Ninia_diademata/235784286.jpeg,1151,val
141350102,False,False,Trimeresurus stejnegeri,CN,2022/Trimeresurus_stejnegeri/242133663.jpg,1685,val
135209847,False,False,Xenopeltis unicolor,TH,2022/Xenopeltis_unicolor/230580972.jpeg,1769,val
135209847,False,False,Xenopeltis unicolor,TH,2022/Xenopeltis_unicolor/230580991.jpeg,1769,val
135345735,False,False,Suta flagellum,AU,2022/Suta_flagellum/230832405.jpg,1559,val
135347403,False,False,Oligodon formosanus,HK,2022/Oligodon_formosanus/230832228.jpeg,1173,val
135347403,False,False,Oligodon formosanus,HK,2022/Oligodon_formosanus/230832237.jpeg,1173,val
135347403,False,False,Oligodon formosanus,HK,2022/Oligodon_formosanus/230832221.jpeg,1173,val
135398256,False,False,Dendrelaphis caudolineatus,TH,2022/Dendrelaphis_caudolineatus/230924530.jpg,483,val
135398256,False,False,Dendrelaphis caudolineatus,TH,2022/Dendrelaphis_caudolineatus/230924577.jpg,483,val
135398256,False,False,Dendrelaphis caudolineatus,TH,2022/Dendrelaphis_caudolineatus/230924617.jpg,483,val
135418963,False,False,Macroprotodon brevis,ES,2022/Macroprotodon_brevis/230961400.jpeg,995,val
135418963,False,False,Macroprotodon brevis,ES,2022/Macroprotodon_brevis/230961432.jpeg,995,val
135418963,False,False,Macroprotodon brevis,ES,2022/Macroprotodon_brevis/230961461.jpeg,995,val
135432529,False,False,Storeria occipitomaculata,unknown,2022/Storeria_occipitomaculata/230974161.jpeg,1553,val
135432529,False,False,Storeria occipitomaculata,unknown,2022/Storeria_occipitomaculata/230974173.jpeg,1553,val
135439467,False,False,Chironius grandisquamis,CR,2022/Chironius_grandisquamis/231907681.jpeg,333,val
135470737,False,False,Philodryas patagoniensis,UY,2022/Philodryas_patagoniensis/231059541.jpeg,1267,val
135470737,False,False,Philodryas patagoniensis,UY,2022/Philodryas_patagoniensis/231059570.jpeg,1267,val
135470737,False,False,Philodryas patagoniensis,UY,2022/Philodryas_patagoniensis/231059612.jpeg,1267,val
135480847,False,False,Coelognathus flavolineatus,ID,2022/Coelognathus_flavolineatus/231076723.jpg,354,val
135480847,False,False,Coelognathus flavolineatus,ID,2022/Coelognathus_flavolineatus/231076730.jpg,354,val
135480847,False,False,Coelognathus flavolineatus,ID,2022/Coelognathus_flavolineatus/231076726.jpg,354,val
135509001,False,False,Cylindrophis jodiae,TH,2022/Cylindrophis_jodiae/231131904.jpeg,457,val
135509001,False,False,Cylindrophis jodiae,TH,2022/Cylindrophis_jodiae/231131919.jpeg,457,val
135509001,False,False,Cylindrophis jodiae,TH,2022/Cylindrophis_jodiae/231131935.jpeg,457,val
135509001,False,False,Cylindrophis jodiae,TH,2022/Cylindrophis_jodiae/231131947.jpeg,457,val
135509001,False,False,Cylindrophis jodiae,TH,2022/Cylindrophis_jodiae/231131965.jpeg,457,val
135537763,False,False,Dipsas indica,BR,2022/Dipsas_indica/231185055.jpeg,546,val
135537763,False,False,Dipsas indica,BR,2022/Dipsas_indica/231185088.jpeg,546,val
135537763,False,False,Dipsas indica,BR,2022/Dipsas_indica/231185129.jpeg,546,val
135537763,False,False,Dipsas indica,BR,2022/Dipsas_indica/231185168.jpeg,546,val
135627554,False,False,Zamenis situla,HR,2022/Zamenis_situla/231354732.jpg,1783,val
135638652,False,False,Liopeltis calamaria,IN,2022/Liopeltis_calamaria/231375673.jpeg,935,val
135638652,False,False,Liopeltis calamaria,IN,2022/Liopeltis_calamaria/231375695.jpeg,935,val
135663545,False,False,Pantherophis alleghaniensis,US,2022/Pantherophis_alleghaniensis/231421323.jpeg,1232,val
135671370,False,False,Thelotornis usambaricus,TZ,2022/Thelotornis_usambaricus/231434765.jpg,1653,val
135684875,False,False,Dipsas indica,BR,2022/Dipsas_indica/231459511.jpeg,546,val
135684875,False,False,Dipsas indica,BR,2022/Dipsas_indica/231459558.jpeg,546,val
135684875,False,False,Dipsas indica,BR,2022/Dipsas_indica/231459591.jpeg,546,val
135684875,False,False,Dipsas indica,BR,2022/Dipsas_indica/231459629.jpeg,546,val
135684875,False,False,Dipsas indica,BR,2022/Dipsas_indica/231459665.jpeg,546,val
135715794,False,False,Demansia papuensis,AU,2022/Demansia_papuensis/231515990.jpg,473,val
135715794,False,False,Demansia papuensis,AU,2022/Demansia_papuensis/231516022.jpg,473,val
135750501,False,False,Heterodon kennerlyi,US,2022/Heterodon_kennerlyi/231582604.jpeg,794,val
135750501,False,False,Heterodon kennerlyi,US,2022/Heterodon_kennerlyi/231582622.jpeg,794,val
135750501,False,False,Heterodon kennerlyi,US,2022/Heterodon_kennerlyi/231582643.jpeg,794,val
135760991,False,True,Trimerodytes percarinatus,CN,2022/Trimerodytes_percarinatus/231603991.jpg,1693,val
135833585,False,False,Oxybelis koehleri,CR,2022/Oxybelis_koehleri/231736681.jpeg,1208,val
135839145,False,True,Vipera latastei,ES,2022/Vipera_latastei/231747219.jpg,1742,val
135839145,False,True,Vipera latastei,ES,2022/Vipera_latastei/231747233.jpg,1742,val
135839145,False,True,Vipera latastei,ES,2022/Vipera_latastei/231747240.jpg,1742,val
135839145,False,True,Vipera latastei,ES,2022/Vipera_latastei/231747252.jpg,1742,val
136718662,False,False,Crotalus viridis,CA,2022/Crotalus_viridis/233379977.jpg,442,val
137005858,False,False,Aipysurus laevis,NC,2022/Aipysurus_laevis/233911092.jpeg,50,val
137005858,False,False,Aipysurus laevis,NC,2022/Aipysurus_laevis/233911214.jpeg,50,val
137005858,False,False,Aipysurus laevis,NC,2022/Aipysurus_laevis/233911270.jpeg,50,val
137005858,False,False,Aipysurus laevis,NC,2022/Aipysurus_laevis/233911325.jpeg,50,val
137005858,False,False,Aipysurus laevis,NC,2022/Aipysurus_laevis/233911483.jpeg,50,val
137005858,False,False,Aipysurus laevis,NC,2022/Aipysurus_laevis/233911542.jpeg,50,val
137005858,False,False,Aipysurus laevis,NC,2022/Aipysurus_laevis/233911618.jpeg,50,val
137005858,False,False,Aipysurus laevis,NC,2022/Aipysurus_laevis/233911818.jpeg,50,val
137005858,False,False,Aipysurus laevis,NC,2022/Aipysurus_laevis/233911910.jpeg,50,val
138407727,False,False,Siphlophis compressus,BR,2022/Siphlophis_compressus/236560771.jpeg,1524,val
138477448,False,False,Thelotornis usambaricus,TZ,2022/Thelotornis_usambaricus/236695694.jpeg,1653,val
138477448,False,False,Thelotornis usambaricus,TZ,2022/Thelotornis_usambaricus/236696099.jpeg,1653,val
138477448,False,False,Thelotornis usambaricus,TZ,2022/Thelotornis_usambaricus/236696114.jpeg,1653,val
139050145,False,False,Conophis lineatus,HN,2022/Conophis_lineatus/237697490.jpeg,371,val
139050145,False,False,Conophis lineatus,HN,2022/Conophis_lineatus/237697445.jpeg,371,val
139050145,False,False,Conophis lineatus,HN,2022/Conophis_lineatus/237697413.jpeg,371,val
139050145,False,False,Conophis lineatus,HN,2022/Conophis_lineatus/237697362.jpeg,371,val
139050145,False,False,Conophis lineatus,HN,2022/Conophis_lineatus/237697338.jpeg,371,val
139050145,False,False,Conophis lineatus,HN,2022/Conophis_lineatus/237697309.jpeg,371,val
139050145,False,False,Conophis lineatus,HN,2022/Conophis_lineatus/237697279.jpeg,371,val
139050145,False,False,Conophis lineatus,HN,2022/Conophis_lineatus/237697245.jpeg,371,val
139561614,False,False,Pseudaspis cana,BW,2022/Pseudaspis_cana/238723063.jpeg,1369,val
139561614,False,False,Pseudaspis cana,BW,2022/Pseudaspis_cana/238723119.jpeg,1369,val
139561614,False,False,Pseudaspis cana,BW,2022/Pseudaspis_cana/238723164.jpeg,1369,val
139561614,False,False,Pseudaspis cana,BW,2022/Pseudaspis_cana/238723214.jpeg,1369,val
139561614,False,False,Pseudaspis cana,BW,2022/Pseudaspis_cana/238723742.jpeg,1369,val
139561614,False,False,Pseudaspis cana,BW,2022/Pseudaspis_cana/238723655.jpeg,1369,val
139950372,False,False,Naja nivea,BW,2022/Naja_nivea/239473392.jpeg,1119,val
139950372,False,False,Naja nivea,BW,2022/Naja_nivea/239473403.jpeg,1119,val
139950372,False,False,Naja nivea,BW,2022/Naja_nivea/239473414.jpeg,1119,val
139950372,False,False,Naja nivea,BW,2022/Naja_nivea/239473428.jpeg,1119,val
139950372,False,False,Naja nivea,BW,2022/Naja_nivea/239473379.jpeg,1119,val
139951397,False,False,Bitis caudalis,BW,2022/Bitis_caudalis/239476188.jpeg,157,val
139951397,False,False,Bitis caudalis,BW,2022/Bitis_caudalis/239476208.jpeg,157,val
139951397,False,False,Bitis caudalis,BW,2022/Bitis_caudalis/239476222.jpeg,157,val
139951397,False,False,Bitis caudalis,BW,2022/Bitis_caudalis/239476239.jpeg,157,val
139951397,False,False,Bitis caudalis,BW,2022/Bitis_caudalis/239476255.jpeg,157,val
139951397,False,False,Bitis caudalis,BW,2022/Bitis_caudalis/239476272.jpeg,157,val
139951397,False,False,Bitis caudalis,BW,2022/Bitis_caudalis/239476287.jpeg,157,val
139951397,False,False,Bitis caudalis,BW,2022/Bitis_caudalis/239476304.jpeg,157,val
139951397,False,False,Bitis caudalis,BW,2022/Bitis_caudalis/239476329.jpeg,157,val
139951397,False,False,Bitis caudalis,BW,2022/Bitis_caudalis/239476416.jpeg,157,val
140077162,False,True,Elaphe taeniura,TH,2022/Elaphe_taeniura/239713642.jpg,622,val
140150787,False,False,Bothrops atrox,PE,2022/Bothrops_atrox/239858975.jpg,224,val
140150787,False,False,Bothrops atrox,PE,2022/Bothrops_atrox/239858987.jpg,224,val
142527838,False,False,Chrysopelea ornata,TH,2022/Chrysopelea_ornata/244368558.jpg,345,val
143865383,False,False,Pareas margaritophorus,CN,2022/Pareas_margaritophorus/246804384.jpg,1252,val
143865383,False,False,Pareas margaritophorus,CN,2022/Pareas_margaritophorus/246804377.jpg,1252,val
143865383,False,False,Pareas margaritophorus,CN,2022/Pareas_margaritophorus/246804394.jpg,1252,val
143865481,False,False,Bungarus fasciatus,CN,2022/Bungarus_fasciatus/246804666.jpg,259,val
143865481,False,False,Bungarus fasciatus,CN,2022/Bungarus_fasciatus/246804640.jpg,259,val
143865481,False,False,Bungarus fasciatus,CN,2022/Bungarus_fasciatus/246804648.jpg,259,val
143865481,False,False,Bungarus fasciatus,CN,2022/Bungarus_fasciatus/246804656.jpg,259,val
144932215,False,False,Ophiophagus hannah,MY,2022/Ophiophagus_hannah/248860026.jpg,1190,val
144932215,False,False,Ophiophagus hannah,MY,2022/Ophiophagus_hannah/248860078.jpg,1190,val
144932215,False,False,Ophiophagus hannah,MY,2022/Ophiophagus_hannah/248860091.jpg,1190,val
144932215,False,False,Ophiophagus hannah,MY,2022/Ophiophagus_hannah/248860103.jpg,1190,val
135869865,False,True,Pantherophis guttatus,US,2022/Pantherophis_guttatus/231806269.jpeg,1235,val
135869865,False,True,Pantherophis guttatus,US,2022/Pantherophis_guttatus/231806293.jpeg,1235,val
135874790,False,False,Oxyuranus scutellatus,AU,2022/Oxyuranus_scutellatus/231815522.jpeg,1230,val
135874790,False,False,Oxyuranus scutellatus,AU,2022/Oxyuranus_scutellatus/231815542.jpeg,1230,val
135885395,False,False,Ptyas mucosa,TW,2022/Ptyas_mucosa/231836713.jpeg,1414,val
135885395,False,False,Ptyas mucosa,TW,2022/Ptyas_mucosa/231836721.jpeg,1414,val
135885395,False,False,Ptyas mucosa,TW,2022/Ptyas_mucosa/231836726.jpeg,1414,val
135885395,False,False,Ptyas mucosa,TW,2022/Ptyas_mucosa/231836734.jpeg,1414,val
135953914,False,False,Oxyrhopus melanogenys,BR,2022/Oxyrhopus_melanogenys/231957454.jpeg,1223,val
135953914,False,False,Oxyrhopus melanogenys,BR,2022/Oxyrhopus_melanogenys/231957482.jpeg,1223,val
135953914,False,False,Oxyrhopus melanogenys,BR,2022/Oxyrhopus_melanogenys/231957516.jpeg,1223,val
135953914,False,False,Oxyrhopus melanogenys,BR,2022/Oxyrhopus_melanogenys/231957545.jpeg,1223,val
136021311,False,False,Psammophis mossambicus,ZA,2022/Psammophis_mossambicus/232088137.jpg,1346,val
136021311,False,False,Psammophis mossambicus,ZA,2022/Psammophis_mossambicus/232088157.jpg,1346,val
136023454,False,False,Rhabdophis helleri,HK,2022/Rhabdophis_helleri/232091493.jpg,1441,val
136051150,False,False,Bothrops bilineatus,BR,2022/Bothrops_bilineatus/232141946.jpg,225,val
136051150,False,False,Bothrops bilineatus,BR,2022/Bothrops_bilineatus/232142011.jpg,225,val
136051150,False,False,Bothrops bilineatus,BR,2022/Bothrops_bilineatus/232142073.jpg,225,val
136097893,False,False,Aspidomorphus muelleri,ID,2022/Aspidomorphus_muelleri/232224797.jpeg,99,val
136108264,False,False,Aplopeltura boa,BN,2022/Aplopeltura_boa/232243951.jpeg,83,val
136132871,False,False,Coelognathus helena,IN,2022/Coelognathus_helena/232291895.jpeg,355,val
136148205,False,False,Coronella austriaca,BE,2022/Coronella_austriaca/232320881.jpeg,387,val
136195798,False,False,Atractus fuliginosus,CO,2022/Atractus_fuliginosus/232405997.jpeg,126,val
136205222,False,False,Crotalus simus,GT,2022/Crotalus_simus/232434807.jpeg,431,val
136205222,False,False,Crotalus simus,GT,2022/Crotalus_simus/232434847.jpeg,431,val
136205222,False,False,Crotalus simus,GT,2022/Crotalus_simus/232423542.jpeg,431,val
136205222,False,False,Crotalus simus,GT,2022/Crotalus_simus/232434901.jpeg,431,val
136205222,False,False,Crotalus simus,GT,2022/Crotalus_simus/232435077.jpeg,431,val
136205222,False,False,Crotalus simus,GT,2022/Crotalus_simus/232435164.jpeg,431,val
136205222,False,False,Crotalus simus,GT,2022/Crotalus_simus/232435386.jpeg,431,val
136205222,False,False,Crotalus simus,GT,2022/Crotalus_simus/232435466.jpeg,431,val
136249411,False,False,Chrysopelea ornata,MY,2022/Chrysopelea_ornata/232512922.jpeg,345,val
136264228,False,False,Charina bottae,CA,2022/Charina_bottae/232534858.jpg,311,val
136281073,False,True,Micrurus distans,MX,2022/Micrurus_distans/232564511.jpeg,1054,val
136281073,False,True,Micrurus distans,MX,2022/Micrurus_distans/232564608.jpeg,1054,val
136301200,False,False,Clelia clelia,PA,2022/Clelia_clelia/232599111.jpeg,349,val
136301200,False,False,Clelia clelia,PA,2022/Clelia_clelia/232599189.jpeg,349,val
136312300,False,False,Rena humilis,MX,2022/Rena_humilis/232619787.jpg,1432,val
136312300,False,False,Rena humilis,MX,2022/Rena_humilis/232619597.jpg,1432,val
136312300,False,False,Rena humilis,MX,2022/Rena_humilis/232619693.jpg,1432,val
136390610,False,False,Pareas margaritophorus,MY,2022/Pareas_margaritophorus/232768334.jpg,1252,val
136413122,False,False,Opisthotropis andersonii,HK,2022/Opisthotropis_andersonii/232828473.jpg,1193,val
136487755,False,False,Helicops leopardinus,BO,2022/Helicops_leopardinus/232942209.jpeg,778,val
136487755,False,False,Helicops leopardinus,BO,2022/Helicops_leopardinus/232942231.jpeg,778,val
136567705,False,False,Trimeresurus septentrionalis,IN,2022/Trimeresurus_septentrionalis/233101046.jpg,1684,val
136747940,False,True,Pituophis vertebralis,MX,2022/Pituophis_vertebralis/233434271.jpeg,1297,val
136747940,False,True,Pituophis vertebralis,MX,2022/Pituophis_vertebralis/233434291.jpeg,1297,val
136747940,False,True,Pituophis vertebralis,MX,2022/Pituophis_vertebralis/233434308.jpeg,1297,val
136747940,False,True,Pituophis vertebralis,MX,2022/Pituophis_vertebralis/233434332.jpeg,1297,val
136747940,False,True,Pituophis vertebralis,MX,2022/Pituophis_vertebralis/233434374.jpeg,1297,val
136791704,False,False,Dendrelaphis caudolineolatus,LK,2022/Dendrelaphis_caudolineolatus/233517661.jpeg,484,val
136798250,False,False,Lycodon capucinus,ID,2022/Lycodon_capucinus/233527433.jpeg,951,val
136922036,False,False,Bothrops alternatus,BR,2022/Bothrops_alternatus/233757722.jpeg,221,val
136977033,False,False,Bothrops bilineatus,PE,2022/Bothrops_bilineatus/233808108.jpg,225,val
136977033,False,False,Bothrops bilineatus,PE,2022/Bothrops_bilineatus/233808067.jpg,225,val
136977033,False,False,Bothrops bilineatus,PE,2022/Bothrops_bilineatus/233808094.jpg,225,val
136977033,False,False,Bothrops bilineatus,PE,2022/Bothrops_bilineatus/233808123.jpg,225,val
136977033,False,False,Bothrops bilineatus,PE,2022/Bothrops_bilineatus/233808085.jpg,225,val
136977033,False,False,Bothrops bilineatus,PE,2022/Bothrops_bilineatus/233808135.jpg,225,val
137368109,False,False,Thamnophis proximus,unknown,2022/Thamnophis_proximus/234600062.jpg,1635,val
137373539,False,False,Drymobius margaritiferus,US,2022/Drymobius_margaritiferus/234610739.jpeg,573,val
137373539,False,False,Drymobius margaritiferus,US,2022/Drymobius_margaritiferus/234611103.jpeg,573,val
137373539,False,False,Drymobius margaritiferus,US,2022/Drymobius_margaritiferus/234611108.jpeg,573,val
137373539,False,False,Drymobius margaritiferus,US,2022/Drymobius_margaritiferus/234611115.jpeg,573,val
137373539,False,False,Drymobius margaritiferus,US,2022/Drymobius_margaritiferus/234611114.jpeg,573,val
139296040,False,False,Drymobius margaritiferus,US,2022/Drymobius_margaritiferus/238198619.jpeg,573,val
139296040,False,False,Drymobius margaritiferus,US,2022/Drymobius_margaritiferus/238198594.jpeg,573,val
139296040,False,False,Drymobius margaritiferus,US,2022/Drymobius_margaritiferus/238198607.jpeg,573,val
139296040,False,False,Drymobius margaritiferus,US,2022/Drymobius_margaritiferus/238198636.jpeg,573,val
139842788,False,False,Pareas margaritophorus,SG,2022/Pareas_margaritophorus/239266133.jpeg,1252,val
136552530,False,False,Boiga nigriceps,ID,2022/Boiga_nigriceps/233072305.jpeg,195,val
136761133,False,False,Malayopython reticulatus,MY,2022/Malayopython_reticulatus/233459246.jpeg,1004,val
136761133,False,False,Malayopython reticulatus,MY,2022/Malayopython_reticulatus/233459264.jpeg,1004,val
136761133,False,False,Malayopython reticulatus,MY,2022/Malayopython_reticulatus/233459281.jpeg,1004,val
136902754,False,True,Macrovipera lebetinus,GR,2022/Macrovipera_lebetinus/233776462.jpeg,998,val
136902754,False,True,Macrovipera lebetinus,GR,2022/Macrovipera_lebetinus/233776495.jpeg,998,val
136902754,False,True,Macrovipera lebetinus,GR,2022/Macrovipera_lebetinus/233776515.jpeg,998,val
136942505,False,False,Boa constrictor,CO,2022/Boa_constrictor/233865523.jpg,166,val
136942505,False,False,Boa constrictor,CO,2022/Boa_constrictor/233865740.jpg,166,val
136942505,False,False,Boa constrictor,CO,2022/Boa_constrictor/233866040.jpg,166,val
136948908,False,False,Dipsas mikanii,BR,2022/Dipsas_mikanii/233806862.jpeg,547,val
136948908,False,False,Dipsas mikanii,BR,2022/Dipsas_mikanii/233806895.jpeg,547,val
136948908,False,False,Dipsas mikanii,BR,2022/Dipsas_mikanii/233806929.jpeg,547,val
136948908,False,False,Dipsas mikanii,BR,2022/Dipsas_mikanii/233806961.jpeg,547,val
136976876,False,False,Achalinus rufescens,HK,2022/Achalinus_rufescens/233859699.jpg,9,val
136976876,False,False,Achalinus rufescens,HK,2022/Achalinus_rufescens/233859875.jpg,9,val
136996757,False,False,Contia tenuis,US,2022/Contia_tenuis/233899352.jpg,379,val
136996757,False,False,Contia tenuis,US,2022/Contia_tenuis/233899420.jpg,379,val
137001147,False,True,Austrelaps labialis,AU,2022/Austrelaps_labialis/233908266.jpg,150,val
137001147,False,True,Austrelaps labialis,AU,2022/Austrelaps_labialis/233908283.jpg,150,val
137001147,False,True,Austrelaps labialis,AU,2022/Austrelaps_labialis/233908288.jpg,150,val
137012320,False,False,Coronella austriaca,SI,2022/Coronella_austriaca/233927267.jpeg,387,val
137014326,False,False,Salvadora lineata,MX,2022/Salvadora_lineata/233931276.jpeg,1490,val
137020987,False,False,Rhabdophis rhodomelas,ID,2022/Rhabdophis_rhodomelas/233943065.jpeg,1448,val
137026762,False,False,Pantherophis obsoletus,US,2022/Pantherophis_obsoletus/237416231.jpeg,1236,val
137057234,False,False,Oxyrhopus petolarius,CR,2022/Oxyrhopus_petolarius/234007596.jpg,1225,val
137082973,False,False,Conophis lineatus,MX,2022/Conophis_lineatus/234055777.jpeg,371,val
137084212,False,False,Masticophis schotti,MX,2022/Masticophis_schotti/234058190.jpeg,1017,val
137208182,False,False,Bothrops ammodytoides,AR,2022/Bothrops_ammodytoides/234290515.jpeg,222,val
137208182,False,False,Bothrops ammodytoides,AR,2022/Bothrops_ammodytoides/234290553.jpeg,222,val
137296491,False,False,Tantilla planiceps,MX,2022/Tantilla_planiceps/234459926.jpeg,1593,val
137296491,False,False,Tantilla planiceps,MX,2022/Tantilla_planiceps/234459949.jpeg,1593,val
137505576,False,False,Coronella girondica,IT,2022/Coronella_girondica/234865692.jpg,388,val
137505576,False,False,Coronella girondica,IT,2022/Coronella_girondica/234865733.jpg,388,val
137505576,False,False,Coronella girondica,IT,2022/Coronella_girondica/234865741.jpg,388,val
137540872,False,False,Toxicodryas vexator,UG,2022/Toxicodryas_vexator/234924812.jpg,1656,val
138149576,False,False,Crotalus scutulatus,US,2022/Crotalus_scutulatus/235662410.jpg,430,val
138251190,False,False,Duberria lutrix,ZA,2022/Duberria_lutrix/236267199.jpg,587,val
138552900,False,False,Mastigodryas melanolomus,BZ,2022/Mastigodryas_melanolomus/236836749.jpeg,1025,val
138552900,False,False,Mastigodryas melanolomus,BZ,2022/Mastigodryas_melanolomus/236836753.jpeg,1025,val
138552900,False,False,Mastigodryas melanolomus,BZ,2022/Mastigodryas_melanolomus/236836764.jpeg,1025,val
138552900,False,False,Mastigodryas melanolomus,BZ,2022/Mastigodryas_melanolomus/236836769.jpeg,1025,val
138552900,False,False,Mastigodryas melanolomus,BZ,2022/Mastigodryas_melanolomus/236836784.jpeg,1025,val
138701608,False,True,Vipera berus,UA,2022/Vipera_berus/237106373.jpeg,1736,val
138713987,False,False,Pseudoboa nigra,BR,2022/Pseudoboa_nigra/237130331.jpeg,1381,val
141000364,False,True,Trimerodytes percarinatus,TW,2022/Trimerodytes_percarinatus/241427943.jpeg,1693,val
137122854,False,False,Hydrophis schistosus,IN,2022/Hydrophis_schistosus/234133525.jpeg,823,val
137122854,False,False,Hydrophis schistosus,IN,2022/Hydrophis_schistosus/234133535.jpeg,823,val
137122854,False,False,Hydrophis schistosus,IN,2022/Hydrophis_schistosus/234133551.jpeg,823,val
137122854,False,False,Hydrophis schistosus,IN,2022/Hydrophis_schistosus/234133565.jpeg,823,val
137122854,False,False,Hydrophis schistosus,IN,2022/Hydrophis_schistosus/234133583.jpeg,823,val
137122854,False,False,Hydrophis schistosus,IN,2022/Hydrophis_schistosus/234133596.jpeg,823,val
137122854,False,False,Hydrophis schistosus,IN,2022/Hydrophis_schistosus/234133610.jpeg,823,val
137122854,False,False,Hydrophis schistosus,IN,2022/Hydrophis_schistosus/234133622.jpeg,823,val
137122854,False,False,Hydrophis schistosus,IN,2022/Hydrophis_schistosus/234133639.jpeg,823,val
137122854,False,False,Hydrophis schistosus,IN,2022/Hydrophis_schistosus/234133656.jpeg,823,val
137122854,False,False,Hydrophis schistosus,IN,2022/Hydrophis_schistosus/234133671.jpeg,823,val
137122854,False,False,Hydrophis schistosus,IN,2022/Hydrophis_schistosus/234133689.jpeg,823,val
137165613,False,False,Pantherophis spiloides,ZA,2022/Pantherophis_spiloides/234221513.jpeg,1239,val
137165613,False,False,Pantherophis spiloides,ZA,2022/Pantherophis_spiloides/234357769.jpeg,1239,val
137165613,False,False,Pantherophis spiloides,ZA,2022/Pantherophis_spiloides/234357796.jpeg,1239,val
137165613,False,False,Pantherophis spiloides,ZA,2022/Pantherophis_spiloides/234357819.jpeg,1239,val
137165613,False,False,Pantherophis spiloides,ZA,2022/Pantherophis_spiloides/234357837.jpeg,1239,val
137165613,False,False,Pantherophis spiloides,ZA,2022/Pantherophis_spiloides/234357869.jpeg,1239,val
137165613,False,False,Pantherophis spiloides,ZA,2022/Pantherophis_spiloides/234357893.jpeg,1239,val
137165613,False,False,Pantherophis spiloides,ZA,2022/Pantherophis_spiloides/234357912.jpeg,1239,val
137165613,False,False,Pantherophis spiloides,ZA,2022/Pantherophis_spiloides/234357935.jpeg,1239,val
